gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B_cells	DC	EVT_1	EVT_2	Endo_F	Endo_L	Endo_M	GC	Granulocytes	HOFB	ILC3	M3	MO	NK	PV MMP11	PV MYH11	PV STEAP4	Plasma	SCT	T_cells	VCT	VCT_CCC	VCT_fusing	VCT_p	dDC	dEpi_lumenal	dEpi_secretory	dM1	dM2	dNK1	dNK2	dNK3	dS1	dS2	dS3	dT_cells	dT_regs	eEVT	fF1	fF2	iEVT	uSMC
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC00806A658	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0A1AC8874	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC027A59AFB	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC01FEEE70F	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC03754EC20	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC032AE5D59	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0F9CBA955	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0763E7AF2	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0B092EF65	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0B1D0028B	FZD5	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.128	0.147	0.05	0.269	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.0	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC02A954FD8	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0991BCC7F	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0FD6A26C5	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0B3222CB2	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC059A22B9E	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC081C6762E	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0ACB46CDE	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC03E162C20	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC033C6423D	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0DD562B41	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0D06695E4	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC07E1924FB	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC07F714A57	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0171B2960	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0B3B59128	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0EDC637EC	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC09A9169B5	FZD5	0.0	0.0	0.019	0.042	0.067	0.0	0.029	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.021	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.024	0.0	0.033	0.0	0.008	0.0	0.006	0.007	0.008	0.0	0.0	0.0	0.019	0.0	0.027	0.041
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC074781480	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A27844A8	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A070755C	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC02D16C89A	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08EAA7ADA	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC010EF74F3	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0C945DA9F	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC04CBB7552	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0DFEAE26D	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0C61B7F73	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC04DB219CB	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC06EFA5CC2	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FF762677	FZD6	0.0	0.0	0.0	0.0	0.267	0.222	0.203	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.247	0.147	0.1	0.403	0.0	0.0	0.077	0.007	0.011	0.01	0.0	0.0	0.031	0.049	0.015	0.0	0.0	0.071	0.096	0.0	0.0	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0390D174C	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0342728D2	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC081E1CE0B	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0796645C7	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC08E139858	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC03671C9F6	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC068774A8A	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC04FC6D5DC	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC01C485556	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC017027176	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0AF2D49CF	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02CD488A4	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0EFB3CEDF	FZD6	0.0	0.0	0.113	0.042	0.267	0.222	0.29	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.078	0.0	0.111	0.147	0.0	0.104	0.0	0.0	0.155	0.021	0.011	0.01	0.008	0.0	0.031	0.049	0.015	0.0	0.0	0.107	0.096	0.0	0.135	0.112
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC06419700D	FZD7	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.059	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.144	0.0	0.0	0.012
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0F00C86AC	FZD7	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.059	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.144	0.0	0.0	0.012
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0714EE585	FZD7	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.059	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.144	0.0	0.0	0.012
